tweet_id,arg_id,message
1705,1705-3,"my friends will repost ,"
1705,1705-4,I hope I am right !!!
1705,1705-5,Let's lift up His name and
1705,1705-6,make a statement !!
1705,1705-7,When Jesus died on
1705,1705-8,the cross he was thinking of YOU and me .
1705,1705-9,If you are not ashamed of
1705,1705-10,"the gospel of Jesus Christ , copy and repost this"
1706,1706-0,im sore from
1706,1706-1,"viola , so im sitting in"
1706,1706-2,"a massage chair , it feels good"
1706,1706-3,:)
1707,1707-0,Filthy flea-ridden * little animals who jump up on
1707,1707-1,"the counter , stinking little rats who try to"
1707,1707-2,"steal our food ,"
1707,1707-3,who then try to
1707,1707-4,"get away , or bluff it out with a purr ."
1707,1707-5,can anyone venture a guess as
1707,1707-6,to what i'm angry at
1707,1707-7,"? * okay , so they are not flea-ridden ,"
1708,1708-0,Lost my Wallet ....
1708,1708-1,FML
1709,1709-0,FINALLY DONE MOVIN THE STUFF TO THE NEW HOUSE !!!
1709,1709-1,NOW TO UNPACK ....
1709,1709-2,LOTS OF FUNN LOL GLAD TO HAVE MY OWN ROOM
1710,1710-0,"Knowing others is wisdom ,"
1710,1710-1,knowing yourself is enlightenment .
1711,1711-0,HAPPY BIRTHDAY ANONYMIZED_NAME !!!!!!!!!!!!!!!
1712,1712-0,ANONYMIZED_NAME is gonna come to
1712,1712-1,a wrecking point in mobile ANONYMIZED_DATE ANONYMIZED_DATE .
1712,1712-2,"Until then , I'm on my Back on track "" tour ."
1712,1712-3,Haha .
1712,1712-4,:D
1712,1712-5,New life
1713,1713-0,GRRR ...
1713,1713-1,called for
1713,1713-2,jury duty on mon feb 1 * sigh * sunday and
1713,1713-3,monday shifts are going to
1713,1713-4,suck !!!!!!!
1714,1714-0,Society ...
1714,1714-1,what a bitch .
1715,1715-0,An angel finally got her wings and
1715,1715-1,someone is moon walking thier way into heaven
1715,1715-2,:(
1716,1716-0,Just got kicked off the school campus .
1716,1716-1,Ho !!
1716,1716-2,Just trying to
1716,1716-3,do my job and
1716,1716-4,not get paid for it .
1716,1716-5,Is that so bad ?
1717,1717-0,Watching Back to the Future !!!
1717,1717-1,\nhaha
1718,1718-0,"thanx 4 all the birthday wishes ,"
1718,1718-1,"made my day ,"
1718,1718-2,"catch up soon not back til friday ,"
1718,1718-3,xxxx
1719,1719-0,Be very careful if
1719,1719-1,"you make a woman cry ,"
1719,1719-2,because God counts her tears .
1719,1719-3,The woman came out of
1719,1719-4,"a man's rib , not from his feet to be walked on ,"
1719,1719-5,"not from his head to be superior ,"
1719,1719-6,but from his side to be equal !
1719,1719-7,"Under the arm to be protected ,"
1719,1719-8,& next to the heart to be loved .
1719,1719-9,Copy and paste if
1719,1719-10,you agree !
1720,1720-0,Thanks for all the birthday messages !
1721,1721-0,Bored at home
1722,1722-0,wondering where am i goint to
1722,1722-1,put everything
1723,1723-0,29 is going to
1723,1723-1,be a good year
1723,1723-2,:)
1724,1724-0,hoping that with
1724,1724-1,the boys gone I can get some things done .
1725,1725-0,..
1725,1725-1,"re-assembling , re-wiring the broken PC ..."
1725,1725-2,i hope to
1725,1725-3,make it work somehow ....
1726,1726-0,Just dont want the weekend to end ...
1727,1727-0,Damn Boston !!!!!!!!!!!!!!
1727,1727-1,Get it together !!!!
1728,1728-0,Just got back from the wine tasting @ the ANONYMIZED_NAME center ....
1728,1728-1,Kinda fuzzy .
1729,1729-0,"if I had a warning label ,"
1729,1729-1,what would it say ? ( Ganked !
1729,1729-2,)
1730,1730-0,Take me back to
1730,1730-1,"beautiful England , \nAnd the grey , damp filthiness of ages and battered books ,"
1730,1730-2,"\nAnd fog rolling down behind the mountains , \nAnd on the graveyards of dead sea-captains ."
1730,1730-3,\n\nLet me walk through
1730,1730-4,"the stinking alleys\nto the music of drunken beings , \npast the ANONYMIZED_NAME River ,"
1730,1730-5,glistening like
1730,1730-6,gold\nhastily sold for nothing .
1731,1731-0,"I finally got myself a job this week ,"
1731,1731-1,"did I post that yet , no ? Okay , so . . ."
1731,1731-2,how's about
1731,1731-3,"of show of hands , for who cares ."
1731,1731-4,; )
1732,1732-0,Today i m looking forward to
1732,1732-1,be Happy as
1732,1732-2,it's my Nepfew ANONYMIZED_NAME's Birthday ............
1732,1732-3,Naughty Boy my sweet heart ...........
1733,1733-0,The funny thing is I have a corkboard with buttons on it in my room too .
1734,1734-0,I just don't sleep as well
1734,1734-1,when my husband is gone .
1734,1734-2,One more night and then he will be back .
1735,1735-0,Haha my dad thought my b-day was today ...
1735,1735-1,Which was a little funny
1735,1735-2,x
1735,1735-3,)
1736,1736-0,those who have resources within
1736,1736-1,"themselves , who can dare to"
1736,1736-2,"live alone ,"
1736,1736-3,"want friends the least ,"
1736,1736-4,"but , at the same time , best know how to prize them the most ."
1736,1736-5,But no company is far preferable to
1736,1736-6,"bad , because we are more apt to"
1736,1736-7,catch the vices of
1736,1736-8,"others than their virtues , as disease is far more contagious than health ."
1737,1737-0,thinks she might miss her nursing 115 class now that
1737,1737-1,it is over ...
1737,1737-2,seriously .
1738,1738-0,got jujitsu ?...
1738,1738-1,well i do ...
1738,1738-2,today ..
1738,1738-3,and i fucking love it !
1738,1738-4,"like a fat boy loves peanut butter ,"
1738,1738-5,or should i say ANONYMIZED_NAME .
1739,1739-0,The statistics on sanity are that one out
1739,1739-1,of every four Americans are suffering from some form of mental illness .
1739,1739-2,Think of your three best friends .
1739,1739-3,If they're okay
1740,1740-0,I am sitting in
1740,1740-1,the car with my dog Buddy who has little dog syndrome and
1740,1740-2,must let all other dogs know he`s in
1740,1740-3,charge while my sister is inside the dog park with the other two dogs .
1740,1740-4,Buddy is the only dog I know that has to
1740,1740-5,be in the car instead of the dog park due to his doggie issues .
1741,1741-0,Holy tolito batman !
1741,1741-1,Thanks for all of the birthday wishing !
1741,1741-2,We haven't had the internet for
1741,1741-3,"the past week or so , So i'm saying it now ."
1741,1741-4,:D
1742,1742-0,"All hail to the newest president of the Philippines , Mr. Benigno Simeon Aquino III ."
1742,1742-1,\nKONGRACHULEYSHENS !
1742,1742-2,Bwahahaha !
1742,1742-3,>:)))))
1743,1743-0,I hate ANONYMIZED_NAME ANONYMIZED_NAME !!!!!!
1743,1743-1,actually i rele love her but
1743,1743-2,i culd kill her right now ..
1743,1743-3,ima go read my book proudly lololol
1744,1744-0,having a suprise-nly good time cookin n
1744,1744-1,talkin wit the grandma .
1744,1744-2,I kno .
1745,1745-0,What a beautiful sunset !
1745,1745-1,Stop and
1745,1745-2,"appreciate your surroundings ,"
1745,1745-3,you may run across
1745,1745-4,something you've never discovered before .
1746,1746-0,i am mad at my mom
1747,1747-0,You ever had a Wtf moment and
1747,1747-1,are confused as hell bout something ?
1748,1748-0,I am offically now free from the slackels of Mafia Wars .
1748,1748-1,I'm retiring from that addictive Facebook game .
1749,1749-0,I am getting ready to
1749,1749-1,go to midnight mass at 10 p.m. with family
1750,1750-0,"AND AT THE SAME TIME , YOU MUST ALSO : \n51 ."
1750,1750-1,Give her lots of
1750,1750-2,"attention , but expect little yourself\n\n52 ."
1750,1750-3,"Give her lots of time , especially time for herself\n\n53 ."
1750,1750-4,Give her lots of
1750,1750-5,"space , never worrying about"
1750,1750-6,where she goes IT IS VERY IMPORTANT : \n54 .
1750,1750-7,Never to forget : \n\n * birthdays\n\n * anniversaries\n\n * arrangements she makes \n\nHOW
1750,1750-8,TO MAKE A MAN HAPPY\n1 ..
1750,1750-9,Leave him alone
1751,1751-0,Is glad she took that 12 hour ' nap ' yesterday
1751,1751-1,:D
1752,1752-0,tonight ..
1752,1752-1,my thoughts are just ...
1752,1752-2,Silence ..
1752,1752-3,sometimes its Betta if
1752,1752-4,u just don't say anything at all ..
1753,1753-0,<3
1753,1753-1,The Hairbangers Ball rocked it out last night ...
1753,1753-2,I am so
1753,1753-3,glad I went to
1753,1753-4,see them !
1753,1753-5,Love you ANONYMIZED_NAME !
1753,1753-6,<3
1754,1754-0,Who is glad we dont have to
1754,1754-1,run tomorrow ?
1755,1755-0,I have been very busy preparing all the baby's stuff and
1755,1755-1,"laundry , packing hospital bags ,"
1755,1755-2,shopping and finishing up school before
1755,1755-3,my two week break !
1756,1756-0,New Semester - New Study group
1756,1756-1,:D
1757,1757-0,OMG EPIC !
1757,1757-1,NARUTO WITHDRAWLS - GOES AND
1757,1757-2,KILLS SELF ( Please god of
1757,1757-3,entertainment let me ascend to the Naruto world )
1758,1758-0,congrats to ANONYMIZED_NAME ANONYMIZED_NAME for ANONYMIZED_NAME .....
1759,1759-0,Is it the look in
1759,1759-1,"your eyes , or is it these dancing jews !"
1760,1760-0,is ashamed of
1760,1760-1,what he has done for a ANONYMIZED_NAME bar .
1761,1761-0,hippopotamus is a fun word to
1761,1761-1,say
1761,1761-2,XD
1761,1761-3,( idk if
1761,1761-4,i spelled it rite or not
1761,1761-5,O.O
1761,1761-6,)
1761,1761-7,""""
1762,1762-0,LOST is lost
1763,1763-0,Calling All Angels
1763,1763-1,:)
1763,1763-2,<3
1763,1763-3,(
1763,1763-4,8 )
1764,1764-0,One hundred idiots make idiotic plans and
1764,1764-1,carry them out .
1764,1764-2,All but one \njustly fail .
1764,1764-3,The hundredth idiot
1765,1765-0,ITS TIME TO
1765,1765-1,PLAY THE GAME HOPE U HAVE CONTINUES
1766,1766-0,"The catalyst "" by linkin park was kinda wack but"
1766,1766-1,"the more i hear it its actually pretty good """
1767,1767-0,Is at my ANONYMIZED_NAME's house !
1768,1768-0,"Just Finished Listening 2 A Great Day "" By The Fresh Beatz Band !"
1768,1768-1,Damn I Miss My Lil ' Man !!!!!
1768,1768-2,""""
1769,1769-0,chillin out around the house
1770,1770-0,"So , I just downloaded ANONYMIZED_NAME ANONYMIZED_NAME's new album ."
1770,1770-1,I am floored .
1770,1770-2,ANONYMIZED_NAME and ANONYMIZED_NAME you amaze me .
1771,1771-0,I love my bestie !!
1771,1771-1,Shes the best !
1771,1771-2,Always been there for me no matter what ..
1771,1771-3,Yea we had our ups and
1771,1771-4,downs ..
1771,1771-5,But she always stuck by my side no matter the situation .
1771,1771-6,She a true friend and im so
1771,1771-7,greatful and thankful shes my best friend !!
1771,1771-8,The only one who understands me ..
1771,1771-9,Who keeps it real .
1771,1771-10,If it wasnt for
1771,1771-11,her idk what id do .
1771,1771-12,Same goes to my cousins ANONYMIZED_NAME and ANONYMIZED_NAME ANONYMIZED_NAME ..
1771,1771-13,Love you girls !
1772,1772-0,i can nOt rEmEmBeR eVeR fEeLiNg bEtTeR !!!
1772,1772-1,=)
1773,1773-0,Sitting with
1773,1773-1,my spoiled princess how did she get this way ? Lol
1774,1774-0,there always a positive side on every person you don't need to
1774,1774-1,say that positive note but
1774,1774-2,unless you must feel it
1775,1775-0,Got into ANONYMIZED_NAME !!!!
1775,1775-1,Woohoo !!!...
1775,1775-2,"Anyways , congrats to those who got the subject combinations they wanted and"
1775,1775-3,"for those who didn't ,"
1775,1775-4,"don't give up ,"
1775,1775-5,you can do it !!!
1775,1775-6,=D
1776,1776-0,Thinking of
1776,1776-1,what to do
1777,1777-0,O yay what a fun b-day this has beem .
1778,1778-0,it's been a great birthday so far !
1778,1778-1,thanks everyone for the birthday wishes !
1778,1778-2,:)
1778,1778-3,going out for the night !
1779,1779-0,WHAT THE HELL IS JIGGAWATT !
1780,1780-0,dis salesman associate shit makes me feel like
1780,1780-1,a could sell the sky a cloud
1781,1781-0,"not bad on ANONYMIZED_NAME , srcew up tax mid-term"
1782,1782-0,wow and thats all i have to
1782,1782-1,say
1783,1783-0,its my birthday alone again and in pain
1784,1784-0,WHO'S READY FOR SOME JSHORE !!!!!!!????
1785,1785-0,finally got my xbox back .
1786,1786-0,right facebooker peeps if any 1 tx me sorry av no replyed have no cred in mobile .
1786,1786-1,two friends only ..
1787,1787-0,thanks for the birthday wishes everyone
1788,1788-0,feeding the baby and
1788,1788-1,i'm starveing !!
1789,1789-0,Silly Clown Face
1790,1790-0,"Vanilla Coke is my favorite soda ,"
1790,1790-1,and I finally got some after a long while .
1790,1790-2,I'm so happy .
1790,1790-3,= D
1791,1791-0,Very tough day . . .
1791,1791-1,It feels like
1791,1791-2,losing family or something . . .
1791,1791-3,I am very grateful for everything in my life .
1792,1792-0,"Today is a better day ,,"
1792,1792-1,getting ready to
1792,1792-2,go tan .
1793,1793-0,lost everyones number ..
1793,1793-1,:(
1793,1793-2,send them to me .
1794,1794-0,"Bad Company 2 is out now ,"
1794,1794-1,so all you CoD fanboys go and
1794,1794-2,download it and
1794,1794-3,learn to
1794,1794-4,be team players outside of a map the size of a janitor's closet .
1795,1795-0,Thanks to everyone who gave me BIRTHDAY WISHES !!!
1795,1795-1,I LOVE YOU !!
1796,1796-0,Thank you everyone for
1796,1796-1,the bday wishes !!
1797,1797-0,watchinggg stupid movies with ANONYMIZED_NAME
1797,1797-1,;)
1798,1798-0,had fun at the fair yesterday
1799,1799-0,People with Hotmail accounts - and particularly people with Hotmail accounts beginning with
1799,1799-1,"the letter a "" or "" b "" - should change their passwords as soon as possible ."
1799,1799-2,A list containing about 10
1800,1800-0,i been hurt abused broken by
1800,1800-1,a man but with god heal me
1801,1801-0,"At first I was Afraid ,"
1801,1801-1,"I was petrified ,"
1801,1801-2,I thought I'd never live without
1801,1801-3,you by my side I spent so
1801,1801-4,"many nights thinking how you did me wrong ,"
1801,1801-5,"and I grew strong ,"
1801,1801-6,I learned how to
1801,1801-7,get along !
1802,1802-0,What does the word FRIEND mean now days ?
1802,1802-1,:(
1803,1803-0,"Monday , Monday ...."
1803,1803-1,at least Halloween is on Saturday !
1803,1803-2,YEA !!
1804,1804-0,ANONYMIZED_URL and evolution
1805,1805-0,wants to
1805,1805-1,wish my gorgous girlfriend a happy valentines day love you loads
1805,1805-2,xxx
1806,1806-0,Hope everyone has a wonderful St. Patrick's Day !!
1806,1806-1,Thank you for
1806,1806-2,the birthday wishes .
1806,1806-3,<3
1806,1806-4,<3
1807,1807-0,Wear no disguise for
1807,1807-1,"me , come into the open ."
1808,1808-0,Nothing .
1808,1808-1,I'm brain dead .
1809,1809-0,Hope everyone had a great Christmas and
1809,1809-1,Hope everyone also
1809,1809-2,has a great New Year we can all be happy about
1809,1809-3,that cause we all made it another year
1809,1809-4,:)
1810,1810-0,finally after suffering from
1810,1810-1,gross redtapism i made it to the oxford of the east !!!!
1811,1811-0,Thanks for all of the birthday wishes !
1811,1811-1,"I'm having a lovely day working from home in front of the fireplace , then to Mom & Dad's house for dinner & cake !"
1812,1812-0,Has now been officially awake for 48 hours strait ...........
1812,1812-1,Hooray Architecture !
1813,1813-0,is Shipping Up To Boston !
1814,1814-0,babysitting &
1814,1814-1,watching movies
1815,1815-0,ANONYMIZED_NAME I Know Your Storng .
1815,1815-1,You'll get Through It .
1816,1816-0,Thanking everyone for the awesome words of encouragement .
1816,1816-1,I have some pictures .
1817,1817-0,Read dozens of
1817,1817-1,books about heroes and crooks \nAnd I learned much from both of their styles
